Origin,OriginCode,Destination,DestinationCode,Country,FLight_Path,Flight_Time,Departure Date,Return Date,Duration,Stops,Flight_Name,Img_URL,Price,Origin_Loc,Destination_Loc
Lahore,LHE,Edmonton,YEG,Pakistan - Canada,LHE-YEG,5:45am - 2:51pm,5/10/2023,5/15/2023,44h 6m (2 stops),4h 10m in Istanbul (IST) � 19h 45m in Seattle (SEA),Multiple airlines � Alaska Airlines 2542 operated by HORIZON AIR AS ALASKAHORIZON,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/multiple_airlines_logo_sq.svg,"$1,971 ","31.5656822, 74.3141829","53.5462055, -113.491241"
Lahore,LHE,Edmonton,YEG,Pakistan - Canada,LHE-YEG,3:30am - 3:45pm,5/10/2023,5/15/2023,47h 15m (2 stops),3h 15m in Dubai (DXB) � 21h 15m in Los Angeles (LAX),Multiple airlines,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/multiple_airlines_logo_sq.svg,"$2,064 ","31.5656822, 74.3141829","53.5462055, -113.491241"
Lahore,LHE,Halifax,YHZ,Pakistan - Canada,LHE-YHZ,9:00am - 4:25pm,5/10/2023,5/15/2023,39h 25m (2 stops),14h 45m in Dubai (DXB) � 5h 15m in Toronto (YYZ),Multiple airlines,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/multiple_airlines_logo_sq.svg,"$1,981 ","31.5656822, 74.3141829","44.648618, -63.5859487"
Lahore,LHE,Halifax,YHZ,Pakistan - Canada,LHE-YHZ,9:00am - 4:25pm,5/10/2023,5/15/2023,39h 25m (2 stops),14h 45m in Dubai (DXB) � 5h 15m in Toronto (YYZ),Air Canada � Air Canada 7579 operated by Emirates,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/AC_sq.svg,"$1,981 ","31.5656822, 74.3141829","44.648618, -63.5859487"
Lahore,LHE,Halifax,YHZ,Pakistan - Canada,LHE-YHZ,9:00am - 7:15pm,5/10/2023,5/15/2023,42h 15m (2 stops),14h 45m in Dubai (DXB) � 8h 5m in Toronto (YYZ),Air Canada � Air Canada 7579 operated by Emirates,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/AC_sq.svg,"$1,981 ","31.5656822, 74.3141829","44.648618, -63.5859487"
Lahore,LHE,Quebec City,YQB,Pakistan - Canada,LHE-YQB,9:00am - 4:56pm,5/10/2023,5/15/2023,40h 56m (2 stops),14h 45m in Dubai (DXB) � 7h 25m in Toronto (YYZ),"Air Canada � Air Canada 7579 operated by Emirates, Air Canada 1952 operated by AIR CANADA ROUGE",https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/AC_sq.svg,"$1,931 ","31.5656822, 74.3141829","46.8137431, -71.2084061"
Lahore,LHE,Quebec City,YQB,Pakistan - Canada,LHE-YQB,9:00am - 4:56pm,5/10/2023,5/15/2023,40h 56m (2 stops),14h 45m in Dubai (DXB) � 7h 25m in Toronto (YYZ),Multiple airlines � Air Canada 1952 operated by AIR CANADA ROUGE,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/multiple_airlines_logo_sq.svg,"$1,931 ","31.5656822, 74.3141829","46.8137431, -71.2084061"
Lahore,LHE,Quebec City,YQB,Pakistan - Canada,LHE-YQB,9:00am - 8:21pm,5/10/2023,5/15/2023,44h 21m (2 stops),14h 45m in Dubai (DXB) � 10h 50m in Toronto (YYZ),Multiple airlines � Air Canada 1954 operated by AIR CANADA ROUGE,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/multiple_airlines_logo_sq.svg,"$1,931 ","31.5656822, 74.3141829","46.8137431, -71.2084061"
Lahore,LHE,Winnipeg,YWG,Pakistan - Canada,LHE-YWG,9:00am - 11:40am,5/10/2023,5/15/2023,36h 40m (2 stops),14h 45m in Dubai (DXB) � 1h 55m in Toronto (YYZ),Air Canada � Air Canada 7579 operated by Emirates,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/AC_sq.svg,"$1,972 ","31.5656822, 74.3141829","49.8955367, -97.1384584"
Lahore,LHE,Winnipeg,YWG,Pakistan - Canada,LHE-YWG,3:30am - 11:40am,5/10/2023,5/15/2023,42h 10m (2 stops),20h 20m in Dubai (DXB) � 1h 55m in Toronto (YYZ),Air Canada � Air Canada 7617 operated by Emirates,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/AC_sq.svg,"$1,972 ","31.5656822, 74.3141829","49.8955367, -97.1384584"
Lahore,LHE,Winnipeg,YWG,Pakistan - Canada,LHE-YWG,9:00am - 8:45am,5/10/2023,5/15/2023,57h 45m (2 stops),14h 45m in Dubai (DXB) � 23h in Toronto (YYZ),Air Canada � Air Canada 7579 operated by Emirates,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/AC_sq.svg,"$1,972 ","31.5656822, 74.3141829","49.8955367, -97.1384584"
Lahore,LHE,Riyadh,RUH,Pakistan - Saudi Arabia,LHE-RUH,2:35am - 9:50am,5/10/2023,5/15/2023,9h 15m (1 stop),2h 15m in Jeddah (JED),Saudi Arabian Airlines,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/SV_sq.svg,$418 ,"31.5656822, 74.3141829","24.638916, 46.7160104"
Lahore,LHE,Riyadh,RUH,Pakistan - Saudi Arabia,LHE-RUH,2:35am - 10:50am,5/10/2023,5/15/2023,10h 15m (1 stop),3h 15m in Jeddah (JED),Saudi Arabian Airlines,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/SV_sq.svg,$418 ,"31.5656822, 74.3141829","24.638916, 46.7160104"
Lahore,LHE,Riyadh,RUH,Pakistan - Saudi Arabia,LHE-RUH,2:35am - 11:50am,5/10/2023,5/15/2023,11h 15m (1 stop),4h 15m in Jeddah (JED),Saudi Arabian Airlines,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/SV_sq.svg,$418 ,"31.5656822, 74.3141829","24.638916, 46.7160104"
Lahore,LHE,Jeddah,JED,Pakistan - Saudi Arabia,LHE-JED,10:00pm - 3:55am,5/10/2023,5/15/2023,7h 55m (1 stop),1h 35m in Manama (BAH),Gulf Air,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/GF_sq.svg,$492 ,"31.5656822, 74.3141829","21.5810088, 39.1653612"
Lahore,LHE,Jeddah,JED,Pakistan - Saudi Arabia,LHE-JED,10:00pm - 8:30pm,5/10/2023,5/15/2023,24h 30m (1 stop),18h 10m in Manama (BAH),Gulf Air,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/GF_sq.svg,$507 ,"31.5656822, 74.3141829","21.5810088, 39.1653612"
Lahore,LHE,Dammam,DMM,Pakistan - Saudi Arabia,LHE-DMM,2:35am - 11:10am,5/10/2023,5/15/2023,10h 35m (1 stop),3h 15m in Jeddah (JED),Saudi Arabian Airlines,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/SV_sq.svg,$429 ,"31.5656822, 74.3141829","26.4367824, 50.1039991"
Lahore,LHE,Dammam,DMM,Pakistan - Saudi Arabia,LHE-DMM,2:35am - 1:10pm,5/10/2023,5/15/2023,12h 35m (1 stop),5h 15m in Jeddah (JED),Saudi Arabian Airlines,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/SV_sq.svg,$429 ,"31.5656822, 74.3141829","26.4367824, 50.1039991"
Lahore,LHE,Dammam,DMM,Pakistan - Saudi Arabia,LHE-DMM,2:35am - 3:00pm,5/10/2023,5/15/2023,14h 25m (1 stop),7h 15m in Jeddah (JED),Saudi Arabian Airlines,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/SV_sq.svg,$429 ,"31.5656822, 74.3141829","26.4367824, 50.1039991"
Lahore,LHE,Dubai,DXB,Pakistan - United Arab Emirates,LHE-DXB,5:00pm - 3:15pm,5/10/2023,5/15/2023,23h 15m (1 stop),19h 10m in Karachi (KHI),Pakistan International Airlines,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/PK_sq.svg,$429 ,"31.5656822, 74.3141829","25.074282349999997, 55.18853865430702"
Lahore,LHE,Dubai,DXB,Pakistan - United Arab Emirates,LHE-DXB,5:00pm - 11:45pm,5/10/2023,5/15/2023,7h 45m (1 stop),3h 45m in Karachi (KHI),Multiple airlines,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/multiple_airlines_logo_sq.svg,$493 ,"31.5656822, 74.3141829","25.074282349999997, 55.18853865430702"
Lahore,LHE,Dubai,DXB,Pakistan - United Arab Emirates,LHE-DXB,5:00pm - 3:45am,5/10/2023,5/15/2023,11h 45m (1 stop),8h in Karachi (KHI),Multiple airlines,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/multiple_airlines_logo_sq.svg,$493 ,"31.5656822, 74.3141829","25.074282349999997, 55.18853865430702"
Lahore,LHE,Abu Dhabi,AUH,Pakistan - United Arab Emirates,LHE-AUH,10:00pm - 11:50am,5/10/2023,5/15/2023,14h 50m (1 stop),9h 45m in Manama (BAH),Gulf Air,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/GF_sq.svg,$428 ,"31.5656822, 74.3141829","24.4538352, 54.3774014"
Lahore,LHE,Abu Dhabi,AUH,Pakistan - United Arab Emirates,LHE-AUH,10:00pm - 10:55pm,5/10/2023,5/15/2023,25h 55m (1 stop),20h 45m in Manama (BAH),Gulf Air,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/GF_sq.svg,$428 ,"31.5656822, 74.3141829","24.4538352, 54.3774014"
Lahore,LHE,Abu Dhabi,AUH,Pakistan - United Arab Emirates,LHE-AUH,2:35am - 2:25pm,5/10/2023,5/15/2023,12h 50m (1 stop),4h 40m in Jeddah (JED),Saudi Arabian Airlines,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/SV_sq.svg,$464 ,"31.5656822, 74.3141829","24.4538352, 54.3774014"
Lahore,LHE,London,LHR,Pakistan - United Kingdom,LHE-LHR,2:35am - 2:00pm,5/10/2023,5/15/2023,15h 25m (1 stop),3h 45m in Jeddah (JED),Saudi Arabian Airlines,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/SV_sq.svg,$949 ,"31.5656822, 74.3141829","51.5073359, -0.12765"
Lahore,LHE,London,LHR,Pakistan - United Kingdom,LHE-LHR,9:25am - 7:00am,5/10/2023,5/15/2023,25h 35m (1 stop),14h 15m in Doha (DOH),Qatar Airways,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/QR_sq.svg,$986 ,"31.5656822, 74.3141829","51.5073359, -0.12765"
Lahore,LHE,London,LHR,Pakistan - United Kingdom,LHE-LHR,3:30am - 7:00am,5/10/2023,5/15/2023,31h 30m (1 stop),20h 10m in Doha (DOH),Qatar Airways,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/QR_sq.svg,$986 ,"31.5656822, 74.3141829","51.5073359, -0.12765"
Lahore,LHE,Manchester,MAN,Pakistan - United Kingdom,LHE-MAN,10:00pm - 7:15am,5/10/2023,5/15/2023,13h 15m (1 stop),2h 15m in Manama (BAH),Gulf Air,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/GF_sq.svg,$989 ,"31.5656822, 74.3141829","53.4794892, -2.2451148"
Lahore,LHE,Manchester,MAN,Pakistan - United Kingdom,LHE-MAN,4:50am - 6:55am,5/10/2023,5/15/2023,30h 5m (1 stop),19h in Abu Dhabi (AUH),Etihad Airways,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/EY_sq.svg,"$1,082 ","31.5656822, 74.3141829","53.4794892, -2.2451148"
Lahore,LHE,Manchester,MAN,Pakistan - United Kingdom,LHE-MAN,5:35am - 9:55am,5/10/2023,5/15/2023,32h 20m (1 stop),21h 40m in Istanbul (IST),Pakistan International Airlines � Pakistan International Airlines 5993 operated by Turkish Airlines,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/PK_sq.svg,"$1,098 ","31.5656822, 74.3141829","53.4794892, -2.2451148"
Lahore,LHE,New York,JFK,Pakistan - United States,LHE-JFK,9:40am - 9:00am,5/10/2023,5/15/2023,32h 20m (2 stops),9h 45m in Muscat (MCT) � 3h 25m in Cairo (CAI),Multiple airlines,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/multiple_airlines_logo_sq.svg,"$1,416 ","31.5656822, 74.3141829","40.7127281, -74.0060152"
Lahore,LHE,New York,JFK,Pakistan - United States,LHE-JFK,9:40am - 9:00am,5/10/2023,5/15/2023,32h 20m (2 stops),3h in Muscat (MCT) � 11h 10m in Cairo (CAI),Multiple airlines,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/multiple_airlines_logo_sq.svg,"$1,416 ","31.5656822, 74.3141829","40.7127281, -74.0060152"
Lahore,LHE,New York,JFK,Pakistan - United States,LHE-JFK,9:00am - 8:50am,5/10/2023,5/15/2023,32h 50m (1 stop),15h 35m in Dubai (DXB),Emirates,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/EK_sq.svg,"$1,564 ","31.5656822, 74.3141829","40.7127281, -74.0060152"
Lahore,LHE,Los Angeles,LAX,Pakistan - United States,LHE-LAX,4:50am - 11:50am,5/10/2023,5/15/2023,43h 0m (2 stops),2h 50m in Abu Dhabi (AUH) � 18h 45m in Amsterdam (AMS),KLM � KLM 3932 and 3949 operated by Etihad Airways,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/KL_sq.svg,"$1,716 ","31.5656822, 74.3141829","34.0536909, -118.242766"
Lahore,LHE,Los Angeles,LAX,Pakistan - United States,LHE-LAX,5:35am - 4:55pm,5/10/2023,5/15/2023,23h 20m (1 stop),3h 15m in Istanbul (IST),Pakistan International Airlines � Pakistan International Airlines 5009 operated by Turkish Airlines,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/PK_sq.svg,"$1,731 ","31.5656822, 74.3141829","34.0536909, -118.242766"
Lahore,LHE,Los Angeles,LAX,Pakistan - United States,LHE-LAX,9:00am - 10:59pm,5/10/2023,5/15/2023,49h 59m (2 stops),14h 45m in Dubai (DXB) � 12h 25m in Toronto (YYZ),Air Canada � Air Canada 7579 operated by Emirates,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/AC_sq.svg,"$1,791 ","31.5656822, 74.3141829","34.0536909, -118.242766"
Lahore,LHE,Chicago,ORD,Pakistan - United States,LHE-ORD,9:00am - 12:02pm,5/10/2023,5/15/2023,37h 2m (2 stops),14h 45m in Dubai (DXB) � 2h 55m in Toronto (YYZ),Multiple airlines � United 5513 operated by Skywest DBA United Express,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/multiple_airlines_logo_sq.svg,"$1,701 ","31.5656822, 74.3141829","41.8755616, -87.6244212"
Lahore,LHE,Chicago,ORD,Pakistan - United States,LHE-ORD,9:00am - 12:02pm,5/10/2023,5/15/2023,37h 2m (2 stops),14h 45m in Dubai (DXB) � 2h 55m in Toronto (YYZ),Multiple airlines � Air Canada 4408 operated by Skywest/United Express,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/multiple_airlines_logo_sq.svg,"$1,776 ","31.5656822, 74.3141829","41.8755616, -87.6244212"
Lahore,LHE,Chicago,ORD,Pakistan - United States,LHE-ORD,9:00am - 12:02pm,5/10/2023,5/15/2023,37h 2m (2 stops),14h 45m in Dubai (DXB) � 2h 55m in Toronto (YYZ),"Air Canada � Air Canada 7579 operated by Emirates, Air Canada 4408 operated by Skywest/United Express",https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/AC_sq.svg,"$1,776 ","31.5656822, 74.3141829","41.8755616, -87.6244212"
Multan,MUX,Toronto,YYZ,Pakistan - Canada,MUX-YYZ,10:50am - 8:05am,5/10/2023,5/15/2023,30h 15m (1 stop),13h 10m in Dubai (DXB),Multiple airlines,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/multiple_airlines_logo_sq.svg,"$1,924 ","30.197838, 71.4719683","43.6534733, -79.383961"
Multan,MUX,Toronto,YYZ,Pakistan - Canada,MUX-YYZ,3:00am - 8:05am,5/10/2023,5/15/2023,38h 5m (1 stop),20h 50m in Dubai (DXB),Multiple airlines,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/multiple_airlines_logo_sq.svg,"$1,924 ","30.197838, 71.4719683","43.6534733, -79.383961"
Multan,MUX,Toronto,YYZ,Pakistan - Canada,MUX-YYZ,3:45am - 9:46am,5/10/2023,5/15/2023,39h 1m (2 stops),9h 50m in Doha (DOH) � 9h 20m in New York (JFK),Qatar Airways � Qatar Airways 2302 operated by REPUBLIC AIRWAYS AS AMERICAN EAGLE,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/QR_sq.svg,"$2,148 ","30.197838, 71.4719683","43.6534733, -79.383961"
Multan,MUX,Montreal,YUL,Pakistan - Canada,MUX-YUL,10:50am - 2:17pm,5/10/2023,5/15/2023,36h 27m (2 stops),13h 10m in Dubai (DXB) � 4h 55m in Toronto (YYZ),Multiple airlines,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/multiple_airlines_logo_sq.svg,"$2,071 ","30.197838, 71.4719683","45.5031824, -73.5698065"
Multan,MUX,Montreal,YUL,Pakistan - Canada,MUX-YUL,10:50am - 6:17pm,5/10/2023,5/15/2023,40h 27m (2 stops),13h 10m in Dubai (DXB) � 8h 55m in Toronto (YYZ),Multiple airlines,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/multiple_airlines_logo_sq.svg,"$2,071 ","30.197838, 71.4719683","45.5031824, -73.5698065"
Multan,MUX,Montreal,YUL,Pakistan - Canada,MUX-YUL,3:00am - 2:17pm,5/10/2023,5/15/2023,44h 17m (2 stops),20h 50m in Dubai (DXB) � 4h 55m in Toronto (YYZ),Multiple airlines,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/multiple_airlines_logo_sq.svg,"$2,071 ","30.197838, 71.4719683","45.5031824, -73.5698065"
Multan,MUX,Calgary,YYC,Pakistan - Canada,MUX-YYC,10:50am - 9:19am,5/10/2023,5/15/2023,57h 29m (2 stops),13h 10m in Dubai (DXB) � 22h 55m in Toronto (YYZ),Multiple airlines,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/multiple_airlines_logo_sq.svg,"$1,948 ","30.197838, 71.4719683","51.0460954, -114.065465"
Multan,MUX,Calgary,YYC,Pakistan - Canada,MUX-YYC,3:00am - 8:51pm,5/10/2023,5/15/2023,52h 51m (3 stops),4h 35m in Dubai (DXB) � 1h 50m in Milan (MXP) � 22h 30m in New York (JFK),"Emirates � Emirates 2117 operated by flydubai, Emirates 4653 operated by WestJet",https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/EK_sq.svg,"$2,012 ","30.197838, 71.4719683","51.0460954, -114.065465"
Multan,MUX,Calgary,YYC,Pakistan - Canada,MUX-YYC,10:50am - 12:09pm,5/10/2023,5/15/2023,36h 19m (2 stops),13h 10m in Dubai (DXB) � 1h 45m in Toronto (YYZ),Multiple airlines,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/multiple_airlines_logo_sq.svg,"$2,098 ","30.197838, 71.4719683","51.0460954, -114.065465"
Multan,MUX,Edmonton,YEG,Pakistan - Canada,MUX-YEG,3:00am - 3:45pm,5/10/2023,5/15/2023,47h 45m (2 stops),3h 45m in Dubai (DXB) � 21h 15m in Los Angeles (LAX),Multiple airlines � Emirates 2117 operated by flydubai,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/multiple_airlines_logo_sq.svg,"$2,114 ","30.197838, 71.4719683","53.5462055, -113.491241"
Multan,MUX,Edmonton,YEG,Pakistan - Canada,MUX-YEG,10:50am - 5:05pm,5/10/2023,5/15/2023,41h 15m (2 stops),13h 10m in Dubai (DXB) � 6h 45m in Toronto (YYZ),Multiple airlines,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/multiple_airlines_logo_sq.svg,"$2,124 ","30.197838, 71.4719683","53.5462055, -113.491241"
Multan,MUX,Edmonton,YEG,Pakistan - Canada,MUX-YEG,10:50am - 6:45pm,5/10/2023,5/15/2023,42h 55m (2 stops),13h 10m in Dubai (DXB) � 8h 25m in Toronto (YYZ),Multiple airlines,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/multiple_airlines_logo_sq.svg,"$2,124 ","30.197838, 71.4719683","53.5462055, -113.491241"
Multan,MUX,Ottawa,YOW,Pakistan - Canada,MUX-YOW,10:50am - 11:13am,5/10/2023,5/15/2023,33h 23m (2 stops),13h 10m in Dubai (DXB) � 2h 5m in Toronto (YYZ),Multiple airlines,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/multiple_airlines_logo_sq.svg,"$1,906 ","30.197838, 71.4719683","45.4208777, -75.6901106"
Multan,MUX,Ottawa,YOW,Pakistan - Canada,MUX-YOW,10:50am - 1:13pm,5/10/2023,5/15/2023,35h 23m (2 stops),13h 10m in Dubai (DXB) � 4h 5m in Toronto (YYZ),Multiple airlines,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/multiple_airlines_logo_sq.svg,"$1,906 ","30.197838, 71.4719683","45.4208777, -75.6901106"
Multan,MUX,Ottawa,YOW,Pakistan - Canada,MUX-YOW,10:50am - 4:13pm,5/10/2023,5/15/2023,38h 23m (2 stops),13h 10m in Dubai (DXB) � 7h 5m in Toronto (YYZ),Multiple airlines,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/multiple_airlines_logo_sq.svg,"$1,906 ","30.197838, 71.4719683","45.4208777, -75.6901106"
